user_id,item_type,grammar_tag,time,y
6503516456082524e3,multiple-choice_vocabulary,NA,Baseline,1
6503516456082524e3,multiple-choice_vocabulary,NA,Post-test,1
1912670221363581e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
1912670221363581e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
1912670221363581e3,production_vocabulary,NA,Baseline,1
1912670221363581e3,production_vocabulary,NA,Post-test,1
1912670221363581e3,multiple-choice_grammar,existential,Baseline,0
1912670221363581e3,multiple-choice_grammar,existential,Post-test,1
1912670221363581e3,multiple-choice_vocabulary,NA,Baseline,1
1912670221363581e3,multiple-choice_vocabulary,NA,Post-test,1
9130897507410195e3,multiple-choice_grammar,existential,Baseline,0
9130897507410195e3,multiple-choice_grammar,existential,Post-test,0
9130897507410195e3,multiple-choice_vocabulary,NA,Baseline,1
9130897507410195e3,multiple-choice_vocabulary,NA,Post-test,1
9130897507410195e3,multiple-choice_vocabulary,NA,Baseline,0
9130897507410195e3,multiple-choice_vocabulary,NA,Post-test,0
2013015004057579500,multiple-choice_grammar,articles,Baseline,0
2013015004057579500,multiple-choice_grammar,articles,Post-test,0
2013015004057579500,multiple-choice_vocabulary,NA,Baseline,1
2013015004057579500,multiple-choice_vocabulary,NA,Post-test,1
17958926536340797e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
17958926536340797e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
17958926536340797e3,production_vocabulary,NA,Baseline,0
17958926536340797e3,production_vocabulary,NA,Post-test,1
17958926536340797e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
17958926536340797e3,multiple-choice_grammar,simple-present-q-does,Post-test,1
17958926536340797e3,multiple-choice_grammar,present-progressive,Baseline,0
17958926536340797e3,multiple-choice_grammar,present-progressive,Post-test,0
12852010389958488e3,production_grammar,present-progressive,Baseline,0
12852010389958488e3,production_grammar,present-progressive,Post-test,1
12852010389958488e3,production_vocabulary,NA,Baseline,1
12852010389958488e3,production_vocabulary,NA,Post-test,1
12852010389958488e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
12852010389958488e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
12852010389958488e3,multiple-choice_vocabulary,NA,Baseline,1
12852010389958488e3,multiple-choice_vocabulary,NA,Post-test,1
9863985634407334e3,production_grammar,simple-present-questions-does,Baseline,0
9863985634407334e3,production_grammar,simple-present-questions-does,Post-test,1
9863985634407334e3,production_vocabulary,NA,Baseline,1
9863985634407334e3,production_vocabulary,NA,Post-test,1
9863985634407334e3,multiple-choice_grammar,modal-verbs,Baseline,1
9863985634407334e3,multiple-choice_grammar,modal-verbs,Post-test,1
9863985634407334e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
9863985634407334e3,multiple-choice_grammar,simple-present-neg-do,Post-test,1
1109501647598255e4,production_grammar,simple-present-neg-do,Baseline,0
1109501647598255e4,production_grammar,simple-present-neg-do,Post-test,0
1109501647598255e4,production_vocabulary,NA,Baseline,0
1109501647598255e4,production_vocabulary,NA,Post-test,1
1109501647598255e4,multiple-choice_grammar,simple-present-neg-does,Baseline,0
1109501647598255e4,multiple-choice_grammar,simple-present-neg-does,Post-test,0
1109501647598255e4,multiple-choice_grammar,comparatives-superlatives,Baseline,0
1109501647598255e4,multiple-choice_grammar,comparatives-superlatives,Post-test,1
1710140172517494e4,production_grammar,simple-present-neg-do,Baseline,0
1710140172517494e4,production_grammar,simple-present-neg-do,Post-test,0
1710140172517494e4,production_vocabulary,NA,Baseline,0
1710140172517494e4,production_vocabulary,NA,Post-test,0
1710140172517494e4,multiple-choice_grammar,simple-present-q-be,Baseline,1
1710140172517494e4,multiple-choice_grammar,simple-present-q-be,Post-test,0
1710140172517494e4,multiple-choice_vocabulary,NA,Baseline,0
1710140172517494e4,multiple-choice_vocabulary,NA,Post-test,0
13097043013171886e3,multiple-choice_grammar,possessive-s,Baseline,1
13097043013171886e3,multiple-choice_grammar,possessive-s,Post-test,1
13097043013171886e3,multiple-choice_vocabulary,NA,Baseline,1
13097043013171886e3,multiple-choice_vocabulary,NA,Post-test,1
13097043013171886e3,multiple-choice_vocabulary,NA,Baseline,1
13097043013171886e3,multiple-choice_vocabulary,NA,Post-test,1
12781415471469963e3,production_grammar,imperative,Baseline,1
12781415471469963e3,production_grammar,imperative,Post-test,1
12781415471469963e3,production_vocabulary,NA,Baseline,1
12781415471469963e3,production_vocabulary,NA,Post-test,1
12781415471469963e3,multiple-choice_grammar,plural,Baseline,1
12781415471469963e3,multiple-choice_grammar,plural,Post-test,1
3981488321186678e3,production_grammar,simple-present-neg-does,Baseline,1
3981488321186678e3,production_grammar,simple-present-neg-does,Post-test,0
3981488321186678e3,production_vocabulary,NA,Baseline,1
3981488321186678e3,production_vocabulary,NA,Post-test,1
3981488321186678e3,multiple-choice_vocabulary,NA,Baseline,0
3981488321186678e3,multiple-choice_vocabulary,NA,Post-test,1
8413620834355191e3,multiple-choice_grammar,possessive-pronouns,Baseline,0
8413620834355191e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
8413620834355191e3,multiple-choice_vocabulary,NA,Baseline,1
8413620834355191e3,multiple-choice_vocabulary,NA,Post-test,1
8413620834355191e3,multiple-choice_vocabulary,NA,Baseline,1
8413620834355191e3,multiple-choice_vocabulary,NA,Post-test,1
421735416946365440,multiple-choice_grammar,modal-verbs,Baseline,1
421735416946365440,multiple-choice_grammar,modal-verbs,Post-test,1
421735416946365440,multiple-choice_vocabulary,NA,Baseline,1
421735416946365440,multiple-choice_vocabulary,NA,Post-test,1
12599926781460126e3,production_grammar,simple-present-questions-does,Baseline,0
12599926781460126e3,production_grammar,simple-present-questions-does,Post-test,1
12599926781460126e3,production_vocabulary,NA,Baseline,1
12599926781460126e3,production_vocabulary,NA,Post-test,1
3929699727433271300,multiple-choice_grammar,possessive-s,Baseline,0
3929699727433271300,multiple-choice_grammar,possessive-s,Post-test,1
3929699727433271300,multiple-choice_grammar,possessive-pronouns,Baseline,1
3929699727433271300,multiple-choice_grammar,possessive-pronouns,Post-test,1
3929699727433271300,multiple-choice_vocabulary,NA,Baseline,1
3929699727433271300,multiple-choice_vocabulary,NA,Post-test,1
3929699727433271300,multiple-choice_vocabulary,NA,Baseline,1
3929699727433271300,multiple-choice_vocabulary,NA,Post-test,1
87618715736869890,production_grammar,plural,Baseline,1
87618715736869890,production_grammar,plural,Post-test,0
87618715736869890,production_vocabulary,NA,Baseline,1
87618715736869890,production_vocabulary,NA,Post-test,1
87618715736869890,multiple-choice_grammar,phrasal-verbs,Baseline,1
87618715736869890,multiple-choice_grammar,phrasal-verbs,Post-test,1
87618715736869890,multiple-choice_grammar,simple-present-neg-does,Baseline,1
87618715736869890,multiple-choice_grammar,simple-present-neg-does,Post-test,1
10982386881465706e3,production_grammar,simple-present-neg-does,Baseline,0
10982386881465706e3,production_grammar,simple-present-neg-does,Post-test,1
10982386881465706e3,production_vocabulary,NA,Baseline,1
10982386881465706e3,production_vocabulary,NA,Post-test,1
10982386881465706e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
10982386881465706e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
10982386881465706e3,multiple-choice_grammar,possessive-pronouns,Baseline,1
10982386881465706e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
1154121372111800300,production_grammar,simple-present-neg-do,Baseline,0
1154121372111800300,production_grammar,simple-present-neg-do,Post-test,1
1154121372111800300,production_vocabulary,NA,Baseline,1
1154121372111800300,production_vocabulary,NA,Post-test,1
1154121372111800300,multiple-choice_vocabulary,NA,Baseline,1
1154121372111800300,multiple-choice_vocabulary,NA,Post-test,1
14625013034365096e3,production_grammar,simple-present-questions-does,Baseline,1
14625013034365096e3,production_grammar,simple-present-questions-does,Post-test,1
14625013034365096e3,production_vocabulary,NA,Baseline,0
14625013034365096e3,production_vocabulary,NA,Post-test,1
14625013034365096e3,multiple-choice_vocabulary,NA,Baseline,0
14625013034365096e3,multiple-choice_vocabulary,NA,Post-test,0
12843879504202637e3,production_grammar,present-progressive,Baseline,0
12843879504202637e3,production_grammar,present-progressive,Post-test,0
12843879504202637e3,production_vocabulary,NA,Baseline,1
12843879504202637e3,production_vocabulary,NA,Post-test,1
12843879504202637e3,multiple-choice_grammar,simple-present-neg-does,Baseline,1
12843879504202637e3,multiple-choice_grammar,simple-present-neg-does,Post-test,1
12843879504202637e3,multiple-choice_grammar,present-progressive,Baseline,1
12843879504202637e3,multiple-choice_grammar,present-progressive,Post-test,0
1504807934846881e4,multiple-choice_vocabulary,NA,Baseline,1
1504807934846881e4,multiple-choice_vocabulary,NA,Post-test,1
950155451076379600,production_grammar,comparatives-superlatives,Baseline,0
950155451076379600,production_grammar,comparatives-superlatives,Post-test,1
950155451076379600,production_vocabulary,NA,Baseline,1
950155451076379600,production_vocabulary,NA,Post-test,1
950155451076379600,multiple-choice_grammar,articles,Baseline,0
950155451076379600,multiple-choice_grammar,articles,Post-test,0
950155451076379600,multiple-choice_vocabulary,NA,Baseline,1
950155451076379600,multiple-choice_vocabulary,NA,Post-test,1
3450747034907696e3,production_grammar,simple-present-neg-do,Baseline,1
3450747034907696e3,production_grammar,simple-present-neg-do,Post-test,1
3450747034907696e3,production_vocabulary,NA,Baseline,1
3450747034907696e3,production_vocabulary,NA,Post-test,1
3450747034907696e3,multiple-choice_grammar,articles,Baseline,0
3450747034907696e3,multiple-choice_grammar,articles,Post-test,0
3450747034907696e3,multiple-choice_vocabulary,NA,Baseline,1
3450747034907696e3,multiple-choice_vocabulary,NA,Post-test,1
1526196137469186e4,production_grammar,present-progressive,Baseline,0
1526196137469186e4,production_grammar,present-progressive,Post-test,1
1526196137469186e4,production_vocabulary,NA,Baseline,1
1526196137469186e4,production_vocabulary,NA,Post-test,1
1526196137469186e4,multiple-choice_grammar,modal-verbs,Baseline,0
1526196137469186e4,multiple-choice_grammar,modal-verbs,Post-test,0
1526196137469186e4,multiple-choice_vocabulary,NA,Baseline,0
1526196137469186e4,multiple-choice_vocabulary,NA,Post-test,1
13985137337877115e3,production_grammar,simple-present-questions-does,Baseline,1
13985137337877115e3,production_grammar,simple-present-questions-does,Post-test,1
13985137337877115e3,production_vocabulary,NA,Baseline,1
13985137337877115e3,production_vocabulary,NA,Post-test,1
13985137337877115e3,multiple-choice_vocabulary,NA,Baseline,1
13985137337877115e3,multiple-choice_vocabulary,NA,Post-test,1
4879904904481531e3,production_grammar,plural,Baseline,0
4879904904481531e3,production_grammar,plural,Post-test,0
4879904904481531e3,production_vocabulary,NA,Baseline,0
4879904904481531e3,production_vocabulary,NA,Post-test,1
4879904904481531e3,multiple-choice_grammar,plural,Baseline,0
4879904904481531e3,multiple-choice_grammar,plural,Post-test,1
4879904904481531e3,multiple-choice_grammar,possessive-s,Baseline,0
4879904904481531e3,multiple-choice_grammar,possessive-s,Post-test,0
5712819153726159e3,production_grammar,existential,Baseline,0
5712819153726159e3,production_grammar,existential,Post-test,1
5712819153726159e3,production_vocabulary,NA,Baseline,0
5712819153726159e3,production_vocabulary,NA,Post-test,1
5712819153726159e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,1
5712819153726159e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,0
5712819153726159e3,multiple-choice_vocabulary,NA,Baseline,1
5712819153726159e3,multiple-choice_vocabulary,NA,Post-test,0
12161055778034786e3,production_grammar,existential,Baseline,0
12161055778034786e3,production_grammar,existential,Post-test,0
12161055778034786e3,production_vocabulary,NA,Baseline,0
12161055778034786e3,production_vocabulary,NA,Post-test,0
12161055778034786e3,multiple-choice_grammar,comparatives-superlatives,Baseline,0
12161055778034786e3,multiple-choice_grammar,comparatives-superlatives,Post-test,0
12161055778034786e3,multiple-choice_grammar,possessive-pronouns,Baseline,1
12161055778034786e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
4541331245841973e3,production_grammar,imperative,Baseline,1
4541331245841973e3,production_grammar,imperative,Post-test,1
4541331245841973e3,production_vocabulary,NA,Baseline,1
4541331245841973e3,production_vocabulary,NA,Post-test,1
4541331245841973e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
4541331245841973e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
4541331245841973e3,multiple-choice_vocabulary,NA,Baseline,1
4541331245841973e3,multiple-choice_vocabulary,NA,Post-test,1
13622214904718279e3,production_grammar,comparatives-superlatives,Baseline,0
13622214904718279e3,production_grammar,comparatives-superlatives,Post-test,1
13622214904718279e3,production_vocabulary,NA,Baseline,0
13622214904718279e3,production_vocabulary,NA,Post-test,1
13622214904718279e3,multiple-choice_grammar,possessive-pronouns,Baseline,0
13622214904718279e3,multiple-choice_grammar,possessive-pronouns,Post-test,1
13622214904718279e3,multiple-choice_vocabulary,NA,Baseline,1
13622214904718279e3,multiple-choice_vocabulary,NA,Post-test,1
18430717377595236e3,production_grammar,comparatives-superlatives,Baseline,1
18430717377595236e3,production_grammar,comparatives-superlatives,Post-test,1
18430717377595236e3,production_vocabulary,NA,Baseline,1
18430717377595236e3,production_vocabulary,NA,Post-test,1
18430717377595236e3,multiple-choice_grammar,modal-verbs,Baseline,0
18430717377595236e3,multiple-choice_grammar,modal-verbs,Post-test,0
18430717377595236e3,multiple-choice_vocabulary,NA,Baseline,1
18430717377595236e3,multiple-choice_vocabulary,NA,Post-test,1
10496411037552474e3,production_grammar,present-progressive,Baseline,0
10496411037552474e3,production_grammar,present-progressive,Post-test,1
10496411037552474e3,production_vocabulary,NA,Baseline,0
10496411037552474e3,production_vocabulary,NA,Post-test,1
10496411037552474e3,multiple-choice_grammar,existential,Baseline,0
10496411037552474e3,multiple-choice_grammar,existential,Post-test,1
10496411037552474e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
10496411037552474e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
9874458425231127e3,production_grammar,modal-verbs,Baseline,1
9874458425231127e3,production_grammar,modal-verbs,Post-test,0
9874458425231127e3,production_vocabulary,NA,Baseline,1
9874458425231127e3,production_vocabulary,NA,Post-test,1
9874458425231127e3,multiple-choice_grammar,articles,Baseline,0
9874458425231127e3,multiple-choice_grammar,articles,Post-test,1
9874458425231127e3,multiple-choice_vocabulary,NA,Baseline,1
9874458425231127e3,multiple-choice_vocabulary,NA,Post-test,1
13603771370810085e3,production_grammar,gerund-as-a-noun,Baseline,0
13603771370810085e3,production_grammar,gerund-as-a-noun,Post-test,0
13603771370810085e3,production_vocabulary,NA,Baseline,1
13603771370810085e3,production_vocabulary,NA,Post-test,1
13603771370810085e3,multiple-choice_grammar,plural,Baseline,1
13603771370810085e3,multiple-choice_grammar,plural,Post-test,1
13603771370810085e3,multiple-choice_vocabulary,NA,Baseline,1
13603771370810085e3,multiple-choice_vocabulary,NA,Post-test,1
5950916355247194e3,production_grammar,modal-verbs,Baseline,1
